venta_id,cliente_id,producto_id,fecha_venta,cantidad,descuento
780,9665,394,2023-02-21,1,2
781,4647,340,2023-01-09,3,0
782,3140,131,2023-02-03,1,15
783,4016,170,2023-04-01,3,10
784,6209,518,2023-05-16,2,0
785,7598,289,2023-08-05,4,0
786,354,226,2023-04-09,4,0
787,3241,474,2023-11-03,1,0
788,7685,252,2023-01-11,3,15
789,5417,208,2023-05-19,1,10
790,2537,206,2023-02-14,3,0
791,1089,159,2023-08-04,4,0
792,2253,115,2023-05-19,2,0
793,6587,433,2023-08-01,1,0
794,2107,191,2023-01-28,2,0
795,6945,502,2023-12-04,2,10
796,5989,518,2023-03-14,1,0
797,6954,162,2023-02-15,1,15
798,5123,443,2023-10-06,2,2
799,4426,477,2023-02-21,3,0
800,4510,536,2023-10-29,1,0
801,5190,375,2023-12-20,1,0
802,6042,131,2023-07-14,1,2
803,5095,596,2023-01-12,3,0
804,5691,385,2023-05-15,1,0
805,917,456,2023-03-17,2,10
806,5461,549,2023-08-23,2,0
807,460,575,2023-10-21,1,10
808,8331,146,2023-08-02,4,2
809,7391,514,2023-03-19,1,5
810,4829,567,2023-02-17,1,5
811,7756,353,2023-06-27,1,5
812,4481,390,2023-05-23,3,0
813,5016,319,2023-04-13,1,0
814,6333,391,2023-07-13,2,0
815,4877,380,2023-06-08,5,2
816,5967,513,2023-05-13,1,0
817,3734,503,2023-11-19,5,0
818,4756,435,2023-10-20,1,0
819,1988,112,2023-11-19,1,0
820,5906,230,2023-10-22,1,0
821,7129,123,2023-02-03,1,2
822,3647,173,2023-11-03,3,0
823,7215,389,2023-02-22,4,0
824,1707,462,2023-06-23,1,2
825,931,212,2023-02-17,1,5
826,9577,253,2023-03-31,2,0
827,8703,233,2023-12-11,4,0
828,9392,284,2023-02-26,4,0
829,8182,403,2023-11-28,2,5
830,5508,575,2023-10-18,2,5
831,5806,465,2023-08-15,3,5
832,1901,189,2023-06-13,1,0
833,4717,449,2023-09-22,2,0
834,1745,371,2023-03-25,3,10
835,4586,562,2023-01-09,1,15
836,6458,542,2023-08-31,1,0
837,7564,310,2023-12-01,1,0
838,4535,121,2023-04-12,4,0
839,6007,151,2023-01-30,2,0
840,1302,590,2023-02-14,1,0
841,2226,463,2023-11-13,1,5
842,2654,120,2023-06-23,2,2
843,5547,401,2023-05-10,3,10
844,2210,327,2023-10-11,4,0
845,4472,194,2023-03-17,1,2
846,3556,567,2023-10-01,3,20
847,7485,200,2023-09-24,1,0
848,3539,412,2023-06-02,3,0
849,5648,162,2023-01-15,1,0
850,7226,488,2023-03-02,1,10
851,4119,589,2023-12-29,2,15
852,9327,442,2023-10-14,5,10
853,5625,211,2023-11-15,1,10
854,7806,228,2023-02-10,1,0
855,9181,391,2023-07-23,1,0
856,497,441,2023-10-22,5,0
857,3434,531,2023-03-26,1,5
858,3732,154,2023-12-24,2,15
859,4509,582,2023-02-01,1,0
860,2620,451,2023-09-09,2,20
861,9938,428,2023-10-29,2,0
862,6750,379,2023-09-18,1,0
863,2470,189,2023-01-11,2,0
864,2567,584,2023-10-02,2,5
865,4576,278,2023-03-07,2,2
866,5298,392,2023-05-31,1,0
867,1236,517,2023-04-30,2,5
868,8456,470,2023-06-19,1,0
869,7299,505,2023-08-15,1,0
870,9025,370,2023-07-15,3,10
871,9913,245,2023-12-08,2,0
872,4583,163,2023-12-11,4,0
873,8409,421,2023-07-18,2,0
874,7940,267,2023-05-05,2,10
875,81,401,2023-05-04,3,0
876,707,252,2023-08-14,4,0
877,4065,301,2023-05-31,1,0
878,7297,192,2023-07-02,4,0
879,2046,248,2023-10-07,1,0
880,3703,434,2023-07-21,3,0
881,754,450,2023-12-14,1,0
882,1738,350,2023-11-16,1,0
883,4848,410,2023-11-13,3,10
884,1747,318,2023-10-13,4,5
885,6188,330,2023-04-04,1,2
886,9171,445,2023-11-16,1,0
887,5897,373,2023-04-25,1,0
888,1410,128,2023-05-24,3,0
889,2478,320,2023-04-16,1,0
890,3870,435,2023-07-30,2,10
891,3550,333,2023-06-22,1,0
892,9421,209,2023-11-16,1,5
893,5839,447,2023-09-01,2,0
894,4239,227,2023-12-26,1,0
895,7216,102,2023-04-17,2,2
896,6374,277,2023-01-25,2,0
897,6454,503,2023-07-31,5,10
898,9659,172,2023-10-03,3,5
899,3614,443,2023-12-19,3,0
900,3414,594,2023-05-05,2,0
901,6380,557,2023-06-26,1,0
902,4083,103,2023-01-10,3,0
903,8290,542,2023-07-29,3,0
904,3836,173,2023-09-14,1,5
905,6237,111,2023-01-03,2,5
906,14,549,2023-11-14,4,5
907,3488,309,2023-08-26,1,15
908,506,204,2023-11-25,1,5
909,4029,521,2023-08-20,1,0
910,9639,364,2023-04-28,3,0
911,9865,540,2023-06-11,3,0
912,453,478,2023-07-01,1,0
913,8172,240,2023-12-08,1,0
914,3926,227,2023-11-14,1,0
915,4552,476,2023-08-04,3,2
916,5061,557,2023-12-12,1,2
917,1351,439,2023-09-23,3,10
918,3906,358,2023-11-28,2,0
919,1300,565,2023-05-11,2,0
920,4933,527,2023-01-03,1,15
921,8219,324,2023-06-06,2,0
922,8835,471,2023-07-01,1,0
923,8289,286,2023-11-18,2,0
924,9902,358,2023-07-02,1,0
925,4231,452,2023-07-28,1,0
926,3358,466,2023-03-21,3,5
927,8588,560,2023-11-03,4,0
928,9228,503,2023-01-09,2,5
929,3468,541,2023-12-20,2,0
930,4475,586,2023-07-06,4,0
931,7429,573,2023-10-17,1,5
932,4357,157,2023-09-25,2,2
933,6400,104,2023-04-18,1,2
934,3780,396,2023-01-31,1,2
935,5081,290,2023-06-10,1,10
936,7375,485,2023-10-24,4,5
937,7095,298,2023-05-26,1,15
938,768,388,2023-05-09,1,2
939,5604,536,2023-08-22,2,0
940,5254,575,2023-03-09,2,0
941,9392,420,2023-07-15,2,0
942,9148,357,2023-06-27,1,0
943,4520,173,2023-03-02,1,2
944,9077,286,2023-09-10,1,2
945,9748,524,2023-07-15,3,0
946,8622,322,2023-10-13,1,0
947,7848,172,2023-04-22,3,0
948,9571,120,2023-03-31,3,0
949,4050,129,2023-03-12,2,0
950,9285,521,2023-11-23,1,0
951,1295,156,2023-12-02,3,0
952,352,306,2023-05-09,2,0
953,8570,356,2023-04-27,1,0
954,2515,392,2023-05-23,1,0
955,6752,412,2023-06-16,1,0
956,8574,209,2023-04-26,4,15
957,8950,203,2023-08-25,2,10
958,3958,269,2023-05-08,1,0
959,7079,599,2023-11-16,2,0
960,8891,465,2023-10-21,1,10
961,8802,324,2023-08-30,1,2
962,2308,268,2023-12-10,1,0
963,2010,408,2023-08-12,2,0
964,7081,167,2023-04-07,1,2
965,7710,316,2023-09-14,1,0
966,8793,246,2023-02-20,2,0
967,1916,349,2023-12-18,2,0
968,9251,473,2023-11-02,4,0
969,65,168,2023-08-27,4,5
970,1263,411,2023-10-04,2,20
971,5126,539,2023-09-20,2,0
972,148,197,2023-07-16,2,0
973,2108,164,2023-10-10,3,2
974,9374,122,2023-08-19,4,5
975,6271,188,2023-10-28,3,5
976,6834,453,2023-03-08,1,0
977,6964,309,2023-03-21,3,2
978,5781,119,2023-07-09,1,5
979,6280,166,2023-04-28,2,0
980,4531,108,2023-03-27,2,0
981,9754,488,2023-07-11,1,2
982,2616,132,2023-02-21,1,0
983,5678,126,2023-06-27,1,5
984,9835,209,2023-09-26,1,0
985,887,538,2023-08-01,4,2
986,7629,113,2023-02-20,1,0
987,3314,145,2023-01-09,2,0
988,1577,443,2023-07-22,1,0
989,3958,581,2023-12-05,3,0
990,3615,351,2023-06-08,1,0
991,1063,325,2023-02-16,1,10
992,5531,265,2023-04-23,4,0
993,1595,193,2023-11-27,1,0
994,4048,398,2023-03-21,3,5
995,2090,411,2023-04-07,2,0
996,2275,593,2023-01-26,1,2
997,3403,553,2023-04-03,3,2
998,9329,126,2023-06-08,2,10
999,8841,598,2023-08-12,4,0
1000,4719,516,2023-06-12,1,5
1001,9257,136,2023-10-30,2,2
1002,712,214,2023-06-13,1,2
1003,2426,327,2023-05-07,1,2
1004,5942,262,2023-06-18,4,10
1005,2962,144,2023-10-15,1,10
1006,3064,191,2023-01-13,4,0
1007,5329,407,2023-02-02,1,0
1008,4120,198,2023-05-24,3,0
1009,4754,229,2023-03-18,1,5
1010,6856,402,2023-02-03,1,2
1011,123,424,2023-01-21,2,0
1012,7233,304,2023-09-19,1,0
1013,8334,125,2023-11-05,2,10
1014,7308,572,2023-07-18,2,0
1015,9857,569,2023-03-21,2,0
1016,648,108,2023-01-16,1,0
1017,6931,209,2023-08-19,1,0
1018,6949,431,2023-12-15,4,10
1019,4648,307,2023-05-15,1,0
1020,9057,437,2023-04-23,2,0
1021,4740,241,2023-10-20,2,0
1022,4703,520,2023-05-18,2,15
1023,6769,539,2023-11-11,1,5
1024,1066,272,2023-04-18,1,0
1025,1984,339,2023-04-24,1,15
1026,1114,519,2023-12-27,1,5
1027,8188,303,2023-07-27,1,5
1028,9279,285,2023-11-29,1,5
1029,207,122,2023-10-13,2,5
1030,3747,462,2023-03-21,3,0
1031,9329,532,2023-05-24,1,0
1032,2289,146,2023-01-04,1,15
1033,2096,267,2023-02-03,1,0
1034,9632,425,2023-05-15,3,0
1035,2138,218,2023-06-26,1,0
1036,4666,174,2023-12-07,1,0
1037,7732,124,2023-07-18,1,0
1038,2932,403,2023-07-23,1,2
1039,3282,286,2023-08-21,1,10
1040,3117,411,2023-02-25,2,0
1041,1425,467,2023-12-27,2,10
1042,9303,302,2023-11-23,2,0
1043,7087,447,2023-08-24,2,0
1044,9888,128,2023-12-02,2,10
1045,4818,485,2023-07-01,2,2
1046,825,587,2023-12-22,2,0
1047,6542,321,2023-12-23,1,0
1048,9208,214,2023-06-07,2,0
1049,9259,425,2023-04-23,2,0
1050,5833,564,2023-09-23,2,0
1051,2962,272,2023-10-14,1,2
1052,3021,294,2023-05-19,3,0
1053,2339,268,2023-06-13,3,0
1054,4984,468,2023-10-29,1,0
1055,9925,465,2023-03-02,5,5
1056,4432,340,2023-03-06,3,2
1057,4151,427,2023-04-02,3,0
1058,6517,154,2023-01-17,1,15
1059,9823,474,2023-09-28,1,0
1060,6201,546,2023-07-06,1,5
1061,6327,488,2023-09-26,2,0
1062,7715,583,2023-12-23,5,0
1063,4106,410,2023-11-22,1,0
1064,4028,449,2023-12-07,3,2
1065,5902,143,2023-07-09,1,5
1066,6834,510,2023-02-01,2,0
1067,9199,600,2023-07-16,2,0
1068,1663,379,2023-04-01,1,0
1069,3124,238,2023-06-20,2,5
1070,3334,353,2023-12-18,2,5
1071,9993,383,2023-10-21,1,2
1072,2585,182,2023-12-05,1,0
1073,1570,357,2023-10-06,1,0
1074,2512,224,2023-07-31,1,0
1075,3193,225,2023-10-24,1,5
1076,3553,448,2023-01-25,3,2
1077,2908,141,2023-03-03,1,0
1078,9000,405,2023-11-30,2,0
1079,1842,194,2023-08-15,2,10
1080,4013,151,2023-08-30,2,2
1081,6535,563,2023-07-29,2,0
1082,94,454,2023-02-08,2,20
1083,1298,588,2023-06-18,3,5
1084,3483,521,2023-10-03,4,5
1085,8677,223,2023-04-04,1,10
1086,7881,159,2023-05-16,1,0
1087,8075,256,2023-06-08,1,0
1088,960,560,2023-09-18,2,0
1089,7908,173,2023-07-14,1,0
1090,4170,128,2023-01-17,1,20
1091,8515,105,2023-11-10,2,5
1092,4638,422,2023-09-17,2,0
1093,3358,186,2023-02-11,2,0
1094,6139,541,2023-08-07,3,0
1095,1247,380,2023-03-26,2,5
1096,3063,465,2023-06-14,1,0
1097,704,553,2023-03-01,1,0
1098,7657,389,2023-05-07,1,0
1099,3525,186,2023-11-21,2,0
1100,1368,306,2023-06-12,1,5
1101,7673,507,2023-10-29,2,5
1102,9795,104,2023-03-07,1,0
1103,6505,548,2023-04-04,1,0
1104,258,188,2023-03-04,2,0
1105,7919,452,2023-10-21,4,0
1106,380,245,2023-12-11,1,5
1107,1272,412,2023-07-09,3,0
1108,5616,115,2023-06-12,3,0
1109,4251,357,2023-04-27,2,0
1110,8019,329,2023-01-23,3,0
1111,7147,332,2023-08-11,1,0
1112,3723,113,2023-08-25,1,2
1113,661,274,2023-12-06,1,0
1114,128,144,2023-07-01,1,0
1115,9748,327,2023-03-30,3,0
1116,9253,114,2023-02-12,2,10
1117,2138,106,2023-05-12,1,0
1118,3167,231,2023-01-11,4,5
1119,8752,116,2023-01-27,2,0
1120,483,192,2023-04-21,1,0
1121,7686,427,2023-09-17,1,15
1122,1273,469,2023-02-02,1,0
1123,8860,281,2023-12-08,3,2
1124,8360,385,2023-05-28,1,2
1125,2680,558,2023-12-14,3,5
1126,7338,478,2023-08-29,1,2
1127,8897,451,2023-01-30,1,15
1128,8540,162,2023-07-30,4,0
1129,4496,521,2023-11-27,2,0
1130,6589,338,2023-06-09,4,2
1131,5544,167,2023-04-08,1,0
1132,7929,120,2023-07-26,3,0
1133,5021,270,2023-01-28,4,10
1134,7647,489,2023-10-18,1,0
1135,3370,385,2023-01-02,3,0
1136,3769,257,2023-06-14,3,0
1137,2228,266,2023-11-10,3,0
1138,5789,426,2023-08-03,2,0
1139,8588,389,2023-07-22,3,0
1140,8226,356,2023-03-05,2,0
1141,9957,549,2023-12-12,1,5
1142,7744,557,2023-09-07,1,5
1143,4177,116,2023-11-22,2,2
1144,6569,441,2023-06-04,3,5
1145,5052,493,2023-05-20,2,0
1146,7454,228,2023-08-02,1,5
1147,6438,508,2023-09-04,1,0
1148,1269,384,2023-09-24,1,0
1149,2721,504,2023-12-20,2,0
1150,3699,526,2023-03-27,1,0
1151,6397,423,2023-02-27,3,0
1152,3186,226,2023-04-09,1,0
1153,2183,148,2023-05-17,2,0
1154,5626,191,2023-12-20,1,0
1155,8654,385,2023-06-02,4,0
1156,7527,117,2023-04-14,1,0
1157,1921,479,2023-11-27,2,0
1158,4439,547,2023-04-16,1,0
1159,7655,274,2023-04-07,2,0
1160,9301,271,2023-06-24,1,5
1161,1328,424,2023-07-21,3,0
1162,4920,294,2023-03-28,1,0
1163,2645,420,2023-02-10,5,0
1164,8047,429,2023-08-11,4,2
1165,4724,192,2023-08-02,3,20
1166,2844,230,2023-06-10,1,0
1167,8656,552,2023-06-30,3,2
1168,1938,285,2023-03-29,1,0
1169,1954,234,2023-05-15,4,0
1170,8668,213,2023-11-08,2,2
1171,3844,125,2023-05-04,2,10
1172,2811,234,2023-04-29,1,0
1173,8244,147,2023-02-21,1,0
1174,3910,481,2023-06-24,2,5
1175,6291,582,2023-03-03,1,0
1176,1164,572,2023-04-08,1,0
1177,9673,300,2023-02-11,1,5
1178,9748,421,2023-05-31,3,10
1179,9948,153,2023-11-17,1,10
1180,1047,366,2023-11-29,2,5
1181,606,298,2023-05-04,1,5
1182,4363,325,2023-01-31,2,0
1183,2699,264,2023-01-01,3,0
1184,6805,123,2023-01-01,1,0
1185,7875,185,2023-07-23,3,0
1186,8380,593,2023-03-24,1,10
1187,985,384,2023-05-23,1,5
1188,8979,252,2023-02-21,1,0
1189,6473,491,2023-05-19,2,2
1190,7417,359,2023-11-15,1,10
1191,1106,247,2023-01-31,3,0
1192,6427,108,2023-08-22,1,0
1193,4042,462,2023-11-04,4,0
1194,5800,397,2023-05-15,2,10
1195,5277,479,2023-08-07,3,0
1196,5303,438,2023-06-21,1,10
1197,8025,460,2023-10-06,2,2
1198,471,275,2023-04-25,2,0
1199,9844,429,2023-07-14,3,0
1200,7120,109,2023-06-20,3,0
1201,6046,401,2023-03-21,1,2
1202,1694,263,2023-01-02,1,5
1203,9336,129,2023-12-21,1,5
1204,417,548,2023-02-18,1,2
1205,6715,417,2023-08-19,1,5
1206,6868,209,2023-05-11,2,10
1207,6436,109,2023-11-27,1,0
1208,2809,145,2023-01-21,2,0
1209,2707,440,2023-02-19,1,2
1210,1701,370,2023-01-09,3,10
1211,5657,399,2023-04-17,2,15
1212,9938,425,2023-03-27,1,0
1213,2581,511,2023-04-11,1,5
1214,9679,270,2023-01-14,1,10
1215,5940,497,2023-10-09,2,0
1216,4129,387,2023-10-23,3,0
1217,2535,270,2023-01-28,1,0
1218,9025,525,2023-04-16,2,2
1219,842,143,2023-08-29,3,5
1220,2586,537,2023-06-24,3,10
1221,4486,389,2023-09-07,3,0
1222,2656,208,2023-10-14,1,0
1223,9582,587,2023-12-07,2,0
1224,3672,441,2023-07-08,1,0
1225,965,387,2023-04-06,1,2
1226,1346,582,2023-02-16,1,2
1227,5241,341,2023-11-20,1,2
1228,5583,136,2023-09-15,1,10
1229,7899,293,2023-09-14,1,2
1230,6836,137,2023-04-24,3,5
1231,357,239,2023-01-22,1,0
1232,4032,205,2023-04-06,1,0
1233,9812,356,2023-07-11,1,0
1234,2942,434,2023-05-20,1,2
1235,3090,438,2023-03-21,2,0
1236,1081,347,2023-01-31,4,0
1237,4018,204,2023-12-25,3,2
1238,1002,359,2023-10-24,1,0
1239,4938,228,2023-06-02,3,0
1240,2962,447,2023-01-06,2,0
1241,3646,342,2023-11-28,2,5
1242,1095,117,2023-07-31,4,0
1243,6770,356,2023-12-08,3,0
1244,6817,276,2023-10-06,2,0
1245,5712,253,2023-05-01,4,0
1246,8262,157,2023-08-12,3,2
1247,3311,284,2023-10-08,3,0
1248,828,172,2023-05-19,1,0
1249,3366,221,2023-10-27,2,5
1250,2217,199,2023-09-09,1,10
1251,1348,206,2023-05-13,3,0
1252,8521,262,2023-05-03,3,0
1253,2348,293,2023-04-02,1,5
1254,6924,108,2023-05-21,1,0
1255,2021,483,2023-10-28,1,0
1256,7160,181,2023-02-09,4,15
1257,4681,388,2023-12-25,3,0
1258,2226,333,2023-09-11,3,2
1259,4084,128,2023-03-05,1,0
1260,5361,523,2023-06-23,1,0
1261,551,181,2023-03-25,3,15
1262,8311,418,2023-03-17,2,0
1263,6132,380,2023-03-07,1,15
1264,9165,409,2023-11-22,2,10
1265,9658,589,2023-12-16,3,0
1266,1353,297,2023-09-05,1,2
1267,9568,242,2023-04-25,3,2
1268,4804,253,2023-06-07,3,0
1269,9572,104,2023-01-11,1,0
1270,4967,547,2023-02-26,3,10
1271,8624,293,2023-06-30,1,0
1272,153,504,2023-01-26,2,5
1273,9816,452,2023-05-07,1,10
1274,4936,293,2023-06-14,1,10
1275,3744,317,2023-06-28,3,15
1276,729,481,2023-02-16,2,0
1277,5073,442,2023-01-28,2,5
1278,8115,224,2023-04-09,3,0
1279,4067,155,2023-05-31,1,0
1280,7985,401,2023-08-13,3,5
1281,6314,554,2023-04-08,2,5
1282,7993,277,2023-04-16,1,0
1283,3297,546,2023-02-15,2,0
1284,8227,274,2023-12-02,4,2
1285,6929,565,2023-11-18,2,0
1286,5694,284,2023-09-28,1,0
1287,6814,447,2023-06-01,3,0
1288,9540,557,2023-04-20,1,0
1289,3916,299,2023-04-02,2,0
1290,6071,261,2023-02-13,1,10
1291,1176,213,2023-03-17,1,15
1292,3070,168,2023-04-05,1,0
1293,2435,292,2023-05-24,1,2
1294,1336,586,2023-02-22,3,10
1295,7390,533,2023-09-27,1,5
1296,6355,397,2023-06-26,1,0
1297,8315,422,2023-08-09,1,0
1298,9366,318,2023-12-05,1,0
1299,835,234,2023-09-15,1,10
1300,3002,193,2023-10-05,3,5
1301,6914,229,2023-02-18,1,0
1302,7909,245,2023-05-28,4,5
1303,1813,350,2023-05-23,5,5
1304,1483,393,2023-10-28,3,0
1305,279,529,2023-07-10,2,0
1306,6363,103,2023-06-02,1,0
1307,6771,197,2023-05-07,2,2
1308,5781,352,2023-06-15,1,5
1309,2724,493,2023-08-10,1,0
1310,4882,551,2023-01-04,5,0
1311,2611,341,2023-03-15,1,0
1312,8582,190,2023-09-16,1,2
1313,6242,206,2023-09-30,1,2
1314,3757,503,2023-05-05,1,0
1315,8436,454,2023-10-02,1,0
1316,8849,102,2023-09-07,1,5
1317,9547,269,2023-07-04,5,15
1318,1100,388,2023-05-02,4,15
1319,1050,464,2023-02-07,2,0
1320,1288,339,2023-06-26,2,5
1321,3426,427,2023-05-23,1,0
1322,4977,346,2023-03-05,1,0
1323,6786,588,2023-11-06,2,0
1324,167,199,2023-03-15,2,2
1325,2835,442,2023-08-30,1,20
1326,3686,352,2023-05-12,1,2
1327,1764,438,2023-03-15,3,5
1328,2067,533,2023-09-08,4,0
1329,7400,526,2023-02-05,2,0
1330,4089,128,2023-05-15,2,2
1331,7473,505,2023-01-25,3,5
1332,5403,178,2023-04-14,3,0
1333,8878,410,2023-01-27,1,5
1334,9821,590,2023-07-03,2,10
1335,66,565,2023-09-17,1,0
1336,7649,327,2023-06-30,1,0
1337,6553,472,2023-01-31,3,0
1338,5676,171,2023-07-04,5,15
1339,6337,156,2023-11-02,2,2
1340,9234,442,2023-10-24,4,15
1341,9220,257,2023-07-24,1,5
1342,3109,444,2023-11-07,3,5
1343,5241,335,2023-06-24,3,0
1344,6474,140,2023-09-20,1,0
1345,7159,276,2023-08-16,1,5
1346,557,463,2023-11-22,3,2
1347,9738,278,2023-09-20,3,0
1348,2321,585,2023-03-17,2,15
1349,5974,592,2023-12-07,2,0
1350,251,573,2023-02-12,3,0
1351,7532,116,2023-06-01,1,5
1352,3765,310,2023-01-13,2,0
1353,7182,170,2023-01-01,1,10
1354,3662,575,2023-08-19,1,10
1355,1642,584,2023-01-25,1,10
1356,6995,303,2023-11-07,1,0
1357,2686,584,2023-01-07,2,0
1358,4100,358,2023-03-23,4,0
1359,7914,101,2023-06-17,1,2
1360,42,278,2023-05-28,3,0
1361,4703,530,2023-11-10,1,0
1362,7837,118,2023-04-26,1,0
1363,9848,225,2023-01-28,1,2
1364,9673,585,2023-09-28,1,15
1365,9008,435,2023-07-13,3,0
1366,821,487,2023-05-09,5,0
1367,2041,130,2023-11-06,1,15
1368,2239,596,2023-08-03,1,5
1369,6875,166,2023-04-26,5,5
1370,798,452,2023-01-12,1,0
1371,232,535,2023-02-02,1,0
1372,5169,412,2023-10-14,3,0
1373,420,137,2023-11-30,2,15
1374,573,331,2023-03-18,2,0
1375,6431,326,2023-12-01,3,2
1376,8129,245,2023-03-30,1,2
1377,9401,426,2023-12-19,2,0
1378,3452,155,2023-07-29,1,2
1379,8157,135,2023-07-10,1,0
1380,218,280,2023-04-17,4,0
1381,4148,436,2023-10-16,1,2
1382,1697,145,2023-12-18,2,0
1383,5790,408,2023-04-20,3,2
1384,2721,439,2023-07-30,1,0
1385,9253,330,2023-08-15,3,2
1386,3740,490,2023-10-08,1,0
1387,7335,448,2023-06-02,2,10
1388,595,424,2023-05-21,1,5
1389,9458,581,2023-04-27,5,0
1390,3310,500,2023-12-12,1,2
1391,9244,414,2023-10-25,2,0
1392,7556,247,2023-04-16,2,0
1393,8652,152,2023-07-05,1,0
1394,9314,441,2023-03-16,2,2
1395,7336,462,2023-01-04,1,0
1396,8353,186,2023-11-16,2,0
1397,5062,387,2023-01-30,1,0
1398,1728,140,2023-10-23,2,0
1399,7172,525,2023-06-13,3,0
1400,9715,170,2023-12-26,3,5
1401,9154,383,2023-08-09,3,10
1402,968,572,2023-02-26,5,20
1403,5237,512,2023-06-09,1,0
1404,3043,222,2023-09-05,1,0
1405,6195,325,2023-06-27,2,2
1406,2782,237,2023-10-04,2,10
1407,6194,266,2023-05-05,4,0
1408,6634,245,2023-07-29,1,10
1409,5956,149,2023-09-10,1,0
1410,5840,492,2023-03-06,1,0
1411,4869,448,2023-10-23,3,0
1412,5295,172,2023-09-20,2,10
1413,9396,596,2023-01-18,1,0
1414,1708,491,2023-12-03,3,0
1415,7091,344,2023-11-22,3,0
1416,5642,139,2023-04-27,1,5
1417,8101,119,2023-08-25,1,0
1418,8718,105,2023-12-20,2,0
1419,3433,135,2023-11-09,1,0
1420,992,191,2023-10-04,1,15
1421,846,228,2023-12-02,1,5
1422,5638,293,2023-03-15,1,0
1423,8856,396,2023-02-24,1,15
1424,5892,171,2023-04-12,1,0
1425,1264,263,2023-11-11,3,5
1426,8692,581,2023-12-13,1,0
1427,8912,104,2023-10-27,1,0
1428,4413,447,2023-09-26,4,0
1429,6186,157,2023-08-31,3,0
1430,2633,467,2023-12-05,2,2
1431,9503,579,2023-06-18,3,0
1432,2947,588,2023-11-21,1,0
1433,3427,451,2023-07-22,2,0
1434,9180,488,2023-06-11,3,0
1435,8628,150,2023-07-27,3,10
1436,2540,192,2023-09-21,4,0
1437,2879,578,2023-12-17,1,0
1438,16,544,2023-12-08,5,0
1439,5711,224,2023-09-07,1,5
1440,8222,285,2023-04-10,1,0
1441,8834,414,2023-03-01,2,0
1442,3917,144,2023-04-06,1,10
1443,5688,306,2023-03-23,1,10
1444,8276,178,2023-06-06,1,2
1445,149,258,2023-12-25,2,5
1446,6231,285,2023-06-11,1,5
1447,9572,466,2023-06-08,1,0
1448,6008,131,2023-07-10,1,0
1449,8786,261,2023-05-21,5,0
1450,7181,298,2023-01-19,2,5
1451,8819,190,2023-03-18,2,10
1452,8920,325,2023-03-06,2,2
1453,4743,303,2023-06-19,3,0
1454,3430,140,2023-05-25,1,10
1455,4809,299,2023-01-16,2,5
1456,2495,364,2023-10-08,1,0
1457,6640,260,2023-08-10,2,5
1458,8186,245,2023-07-27,2,0
1459,3925,231,2023-11-07,3,10
1460,567,218,2023-12-10,1,15
1461,1605,299,2023-05-30,3,0
1462,2355,369,2023-04-10,3,0
1463,4754,485,2023-01-01,2,0
1464,6200,178,2023-03-01,2,0
1465,1706,425,2023-01-01,1,0
1466,597,296,2023-09-24,3,5
1467,986,194,2023-11-12,4,0
1468,9686,110,2023-08-20,1,2
1469,5497,203,2023-07-06,2,0
1470,6222,557,2023-10-26,4,0
1471,392,314,2023-05-22,2,0
1472,5234,341,2023-11-15,1,5
1473,1248,321,2023-05-08,3,10
1474,4487,179,2023-11-23,3,2
1475,5678,237,2023-09-28,3,0
1476,1250,510,2023-01-25,4,2
1477,2811,416,2023-07-07,1,0
1478,419,278,2023-08-21,3,5
1479,7107,328,2023-02-04,2,0
1480,3644,437,2023-03-14,1,5
1481,4174,334,2023-07-29,1,0
1482,1082,188,2023-07-24,3,2
1483,2718,250,2023-10-02,2,0
1484,2948,360,2023-12-15,4,0
1485,2966,125,2023-07-05,3,2
1486,2273,157,2023-11-04,3,0
1487,1970,598,2023-10-24,1,0
1488,5475,595,2023-01-17,1,0
1489,3736,465,2023-02-19,3,2
1490,3796,555,2023-08-07,1,0
1491,2766,288,2023-01-17,3,0
1492,9837,304,2023-10-24,3,0
1493,3775,359,2023-12-16,1,5
1494,3801,347,2023-08-22,1,0
1495,9569,404,2023-04-07,3,2
1496,5839,478,2023-07-10,1,15
1497,8565,311,2023-08-22,3,0
1498,6742,436,2023-03-31,1,2
1499,8444,264,2023-10-23,1,0
1500,4463,580,2023-09-02,3,2
1501,5482,400,2023-01-11,1,2
1502,3464,339,2023-06-27,1,2
1503,7919,230,2023-04-16,2,2
1504,9307,155,2023-09-09,2,0
1505,4120,538,2023-09-17,1,5
1506,5842,302,2023-07-12,4,2
1507,8683,303,2023-04-30,4,5
1508,7846,251,2023-10-12,2,0
1509,81,327,2023-02-19,1,5
1510,4788,536,2023-11-17,2,0
1511,110,386,2023-02-08,1,0
1512,9736,208,2023-07-02,1,5
1513,2176,505,2023-07-14,4,2
1514,78,257,2023-03-20,1,0
1515,6589,110,2023-02-19,2,5
1516,7916,599,2023-06-10,1,10
1517,6861,388,2023-04-16,2,0
1518,1617,319,2023-03-13,2,0
1519,5163,177,2023-04-06,2,0
1520,5543,225,2023-06-27,4,0
1521,8441,218,2023-10-03,1,0
1522,5864,224,2023-08-07,1,2
1523,6507,122,2023-07-09,2,0
1524,2963,408,2023-10-21,3,10
1525,4756,461,2023-11-11,1,0
1526,9870,351,2023-11-01,1,15
1527,4462,473,2023-06-28,2,2
1528,7590,119,2023-04-11,2,2
1529,9436,314,2023-06-17,1,0
